Transaction,Items
0403390139,80906199 - global/unspececific Rubber Parts others
0403390139,80906299 - Global/unspecific Plastic Parts others
0403390139,80908001 - Global/unspecific Screws / Nuts / Washers / Rivets
0403390139,80908099 - Global/unspecific Fixings/Fittings others
0403390139,81010101 - Milking System - Traditional
0403390139,81010109 - Milking System - AMS Multibox
0403390139,81010120 - Milking System - DairyProQ - Rotary Parlour
0403390139,81046102 - Milk Handling Rubber Inlet Elbows
0403390139,81046199 - Milk Handling Rubber general/others
0403390139,81050102 - CIP Units Specific Parts
0403390139,81056199 - Cleaning Rubber general/others
0403390139,81059999 - Cleaning general/others
0403390139,81090101 - Clusters Claws
0403390139,81090103 - Clusters Sight Glasses
0403390139,81096001 - Clusters Silicone Liners
0403390139,81096002 - Clusters Silicone long Milk Tubes
0403390139,81096101 - Clusters Rubber Liners
0403390139,81096102 - Clusters Rubber long Milk Tubes
0403390139,81096103 - Clusters Rubber short Milk Tubes
0403390139,81096104 - Clusters Rubber long Vacuum Tubes
0403390139,82030101 - ID Tags/Labels Collars and Accessories
0403390139,82045101 - Parlour ID Tranceiver Cards
0403390139,82050103 - Milking Management Metering Box / Valves
0403390139,"82055002 - Milking Management Sensor KickOff (VisoFlow, Metat"
0403390139,82055101 - Milking Management Control Units
0403390139,83069999 - Heat Recovery / Hot Water Tanks
0403390139,95010101 - Tools
0403390215,80020101 - Service Kits Milking Systems
0403390216,83010299 - Milk Outlet Equipment
0403390253,10010302 - Herringbone Parlour Euroclass 1200
0403390253,10010303 - Herringbone Parlour Euroclass 800
0403390253,10010898 - Milking Parlour Accessories
0403390253,10010899 - Milking Parlour Accessories others
0403390253,10030101 - Oil Vane Style Pump
0403390253,10030699 - Frequency Converter Vacuum Pumps
0403390253,10030804 - Vacuum Distribution System Accessories
0403390253,10050102 - Through System Washers
0403390253,10060102 - Pulsators (electric) without Stimulation
0403390253,10069998 - Pulsation diverse attachement parts
0403390253,10091102 - Classic 300
0403390253,10999999 - Global/unspecific others
0403390253,20020299 - Electronic Hardware DPNET
0403390253,20050102 - Milking Control Units with or without Milk Meterin
0403390253,20050104 - Milk Metering with accessories
0403390253,20060101 - In Parlour Feeding for Cows
0403390253,20060102 - Free Stall Feeders Cows
0403390253,81039999 - Vacuum Technology general/others
0403390253,81055099 - Cleaning Electro general/others
0403390253,81096002 - Clusters Silicone long Milk Tubes
0403390253,82045101 - Parlour ID Tranceiver Cards
0403390253,82048099 - Parlour ID Attachment Parts
0403390253,82055001 - Milking Management Automatic Change Over Milking/C
0403390253,95080101 - Gifts / Presents
0403390253,95110101 - Sticker / Warning Labels / Signs Milking Systems
0403390326,40010201 - Fluid Acid CIP Detergent
0403390858,81050102 - CIP Units Specific Parts
0403391320,10040104 - Milk Receiver diverse attachment parts
0403391320,80020104 - Service Kits Milk Handling
0403391320,80906102 - Global/unspecific Rubber O-Rings
0403391320,80906199 - global/unspececific Rubber Parts others
0403391320,81010109 - Milking System - AMS Multibox
0403391320,81045001 - Milk Handling Float Switches
0403391320,81050102 - CIP Units Specific Parts
0403391320,81096101 - Clusters Rubber Liners
0403391443,81010109 - Milking System - AMS Multibox
0403391499,10070101 - Cluster Positioning for Cows
0403391499,80906101 - Global/unspecific Rubber Gaskets
0403391499,80906102 - Global/unspecific Rubber O-Rings
0403391499,80906103 - Global/unspecific Rubber Diaphrams
0403391499,80906199 - global/unspececific Rubber Parts others
0403391499,80906299 - Global/unspecific Plastic Parts others
0403391499,80908001 - Global/unspecific Screws / Nuts / Washers / Rivets
0403391499,81010109 - Milking System - AMS Multibox
0403391499,81039999 - Vacuum Technology general/others
0403391499,81046199 - Milk Handling Rubber general/others
0403391499,81066199 - Pulsation Rubber general/others
0403391499,81090101 - Clusters Claws
0403391499,81090103 - Clusters Sight Glasses
0403391499,81096103 - Clusters Rubber short Milk Tubes
0403391499,81096104 - Clusters Rubber long Vacuum Tubes
0403391499,82055102 - Milking Management Controls
0403391499,82056199 - Milking Management Rubber general/others
0403391499,82068004 - Feeding Attachment Parts Calf Feeders (Control and
0403391505,40010201 - Fluid Acid CIP Detergent
0403391505,71021099 - Filter Sleeves / Cotton Discs other
0403391506,40010201 - Fluid Acid CIP Detergent
0403391506,71022099 - Teat Cup Liners / Sleeves other
0403391507,40010201 - Fluid Acid CIP Detergent
0403391507,40030203 - Iodine Barrier Teat Dips
0403391508,40010201 - Fluid Acid CIP Detergent
0403391508,71022099 - Teat Cup Liners / Sleeves other
0403391509,40030102 - Non-Iodine Udder Washes
0403391509,71021099 - Filter Sleeves / Cotton Discs other
0403391509,71025099 - Milking Accessories other
0403391510,40010201 - Fluid Acid CIP Detergent
0403391510,40010501 - Fluid Special CIP Products
0403391510,71021099 - Filter Sleeves / Cotton Discs other
0403391510,71025099 - Milking Accessories other
0403391511,40010201 - Fluid Acid CIP Detergent
0403391511,71021099 - Filter Sleeves / Cotton Discs other
0403391512,40010501 - Fluid Special CIP Products
0403391512,40030102 - Non-Iodine Udder Washes
0403391512,40030204 - Non-Iodine Teat Dips
0403391512,70040401 - Household Lubricants
0403391512,71021099 - Filter Sleeves / Cotton Discs other
0403391512,71025099 - Milking Accessories other
0403391512,71064040 - Fetlock and Neck Marking Tapes
0403391512,82030101 - ID Tags/Labels Collars and Accessories
0403391513,40010201 - Fluid Acid CIP Detergent
0403391513,71021099 - Filter Sleeves / Cotton Discs other
0403391514,40010201 - Fluid Acid CIP Detergent
0403391514,40030204 - Non-Iodine Teat Dips
0403391514,71021099 - Filter Sleeves / Cotton Discs other
0403391514,71025099 - Milking Accessories other
0403391514,81096002 - Clusters Silicone long Milk Tubes
0403391514,82030102 - ID Tags/Labels Leg Bands and Accessories
0403391687,10010502 - T!tan
0403391687,10050201 - CIP Units for Cows
0403391687,20020199 - Elektronik hardware VC3
0403391687,20060202 - Drink Stations for Calfs (Control and Feeding)
0403391687,80020108 - Service Kits Milking Control Units
0403391687,80020110 - Service Kits Herd Management
0403391687,80905020 - Global/unspecific Electro Sensors/Limit Switch/The
0403391687,81010104 - Milking System - Autorotor
0403391687,81010109 - Milking System - AMS Multibox
0403391687,81010120 - Milking System - DairyProQ - Rotary Parlour
0403391687,81046102 - Milk Handling Rubber Inlet Elbows
0403391687,81050103 - Air Injector Specific Parts
0403391687,81085099 - Milk Control Units Electro general/others
0403391687,81096001 - Clusters Silicone Liners
0403391687,81096101 - Clusters Rubber Liners
0403391687,82025102 - Network Electronic DPNet-Network
0403391687,82055102 - Milking Management Controls
0403391687,82065101 - Feeding Eproms Software
0403391687,82068004 - Feeding Attachment Parts Calf Feeders (Control and
0403391687,85900002 - Parts for Automatic feeding free stall
0403391779,80906102 - Global/unspecific Rubber O-Rings
0403391779,81010120 - Milking System - DairyProQ - Rotary Parlour
0403391779,81059999 - Cleaning general/others
0403391779,81080101 - Milk Control Units Cylinder
0403391779,81096101 - Clusters Rubber Liners
0403391779,82050103 - Milking Management Metering Box / Valves
0403391779,82068004 - Feeding Attachment Parts Calf Feeders (Control and
0403391814,10010503 - Mione
0403391871,20030201 - Activity Sensor
0403391872,81090102 - Clusters Shells
0403391874,80908001 - Global/unspecific Screws / Nuts / Washers / Rivets
0403391874,82050103 - Milking Management Metering Box / Valves
0403391875,40010201 - Fluid Acid CIP Detergent
0403391875,80906102 - Global/unspecific Rubber O-Rings
0403391877,81039999 - Vacuum Technology general/others
0403391885,80905199 - Global/unspecific Electronic others
0403392102,81080101 - Milk Control Units Cylinder
0403392104,81060106 - Pulsation Electric
0403392104,82056199 - Milking Management Rubber general/others
0403392104,85600101 - Parts for Cable drive-units
0403392109,40010501 - Fluid Special CIP Products
0403392113,80020104 - Service Kits Milk Handling
0403392115,80020104 - Service Kits Milk Handling
0403392117,40010501 - Fluid Special CIP Products
0403392393,80010106 - Compressed Air Compressors
0403392425,40030102 - Non-Iodine Udder Washes
0403392461,40030302 - CMT Fluid
0403392472,80020105 - Service Kits Sanitation
0403392472,82065101 - Feeding Eproms Software
0403392472,83050299 - Wash Diffusers
0403392473,71025099 - Milking Accessories other
0403392473,80906102 - Global/unspecific Rubber O-Rings
0403392498,80010102 - Compressed Air Filters
0403392498,81080101 - Milk Control Units Cylinder
0403392498,81096001 - Clusters Silicone Liners
0403392498,82030101 - ID Tags/Labels Collars and Accessories
0403392498,82030102 - ID Tags/Labels Leg Bands and Accessories
0403392557,80906102 - Global/unspecific Rubber O-Rings
0403392563,40030201 - Iodine Teat Dips
0403392782,82068004 - Feeding Attachment Parts Calf Feeders (Control and
0403392784,50900002 - Automatic feeding free stall
0403392785,10010502 - T!tan
0403392785,80019999 - Compressed Air general/others
0403392785,80020104 - Service Kits Milk Handling
0403392785,80020110 - Service Kits Herd Management
0403392785,80906101 - Global/unspecific Rubber Gaskets
0403392785,80906103 - Global/unspecific Rubber Diaphrams
0403392785,81010109 - Milking System - AMS Multibox
0403392785,81045099 - Milk Handling Electro general/others
0403392785,81049999 - Milk Handling general/others
0403392785,81050102 - CIP Units Specific Parts
0403392785,81059999 - Cleaning general/others
0403392785,81080101 - Milk Control Units Cylinder
0403392785,81090102 - Clusters Shells
0403392785,81096001 - Clusters Silicone Liners
0403392785,81096101 - Clusters Rubber Liners
0403392785,81096103 - Clusters Rubber short Milk Tubes
0403392785,81099999 - Clusters general/others
0403392785,82030101 - ID Tags/Labels Collars and Accessories
0403392785,82050103 - Milking Management Metering Box / Valves
0403392785,82050104 - Milking Management Sampler Metatron
0403392785,82055101 - Milking Management Control Units
0403392785,85900002 - Parts for Automatic feeding free stall
0403393016,81010109 - Milking System - AMS Multibox
0403393187,40030201 - Iodine Teat Dips
0403393187,40030301 - Teat Sealing
0403393204,81015199 - Milking System Electronic others
0403393329,81045005 - Milk Handling Milk Pump Motors
0403393329,81096101 - Clusters Rubber Liners
0403393413,81090102 - Clusters Shells
0403394110,40030203 - Iodine Barrier Teat Dips
0403394110,40050101 - Fluid Hand Soap
0403394129,40030201 - Iodine Teat Dips
0403394129,40030204 - Non-Iodine Teat Dips
0403394167,10010805 - Milking Parlour Gate (without DPNet)
0403394167,10040104 - Milk Receiver diverse attachment parts
0403394167,20030201 - Activity Sensor
0403394167,80020101 - Service Kits Milking Systems
0403394167,80020106 - Service Kits Pulsation
0403394167,80020110 - Service Kits Herd Management
0403394167,80029999 - Accessories / Spare Parts Global/unspecific - Serv
0403394167,80905002 - Global/unspecific Electro Switch/Control Element/S
0403394167,80905008 - Global/unspecific Electro Cables
0403394167,80906101 - Global/unspecific Rubber Gaskets
0403394167,81010109 - Milking System - AMS Multibox
0403394167,81015199 - Milking System Electronic others
0403394167,81030106 - Vacuum Technology RPS Pump Parts general
0403394167,81045001 - Milk Handling Float Switches
0403394167,81045004 - Milk Handling Milk Pumps
0403394167,81049999 - Milk Handling general/others
0403394167,81050101 - Cleaning Detergent Containers
0403394167,81050102 - CIP Units Specific Parts
0403394167,81055099 - Cleaning Electro general/others
0403394167,81058099 - Cleaning Fitting/Fixing Parts general/others
0403394167,81059999 - Cleaning general/others
0403394167,81066199 - Pulsation Rubber general/others
0403394167,81080101 - Milk Control Units Cylinder
0403394167,81085101 - Milk Control Units
0403394167,81096101 - Clusters Rubber Liners
0403394167,81096103 - Clusters Rubber short Milk Tubes
0403394167,82025101 - Network Electronics VC3-Network
0403394167,82055101 - Milking Management Control Units
0403394167,82056199 - Milking Management Rubber general/others
0403394167,82059999 - Milking Management general/others
0403394167,82068004 - Feeding Attachment Parts Calf Feeders (Control and
0403394167,82068005 - Feeding Optional Attachment Parts for Calf Feeders
0403394174,82068005 - Feeding Optional Attachment Parts for Calf Feeders
0403394224,10030804 - Vacuum Distribution System Accessories
0403394224,80019999 - Compressed Air general/others
0403394224,80020101 - Service Kits Milking Systems
0403394224,80908001 - Global/unspecific Screws / Nuts / Washers / Rivets
0403394224,81010109 - Milking System - AMS Multibox
0403394224,81010120 - Milking System - DairyProQ - Rotary Parlour
0403394224,81025199 - Crowd Gate Electronic others
0403394224,81096101 - Clusters Rubber Liners
0403394224,81096102 - Clusters Rubber long Milk Tubes
0403394224,81096103 - Clusters Rubber short Milk Tubes
0403394224,82025101 - Network Electronics VC3-Network
0403394241,80020101 - Service Kits Milking Systems
0403394241,83050299 - Wash Diffusers
0403394262,81049999 - Milk Handling general/others
0403394309,80015099 - Compressed Air Electro general/general/others
0403394309,80019999 - Compressed Air general/others
0403394309,80020103 - Service Kits Vacuum Equipment
0403394309,80020105 - Service Kits Sanitation
0403394309,81056199 - Cleaning Rubber general/others
0403394309,81086199 - Milk Control Units Rubber general/others
0403394309,81090101 - Clusters Claws
0403394309,81096101 - Clusters Rubber Liners
0403394309,82050104 - Milking Management Sampler Metatron
0403394309,82065101 - Feeding Eproms Software
0403394309,83045001 - Agitator Motors and Parts
0403394328,81096103 - Clusters Rubber short Milk Tubes
0403394329,83055005 - Water Heater Parts
0403394330,20050102 - Milking Control Units with or without Milk Meterin
0403394332,81050103 - Air Injector Specific Parts
0403394334,81089999 - Milk Control Units general/others
0403394336,80020103 - Service Kits Vacuum Equipment
0403394336,80020104 - Service Kits Milk Handling
0403394336,80020110 - Service Kits Herd Management
0403394336,82050103 - Milking Management Metering Box / Valves
0403394340,10999999 - Global/unspecific others
0403394344,81046102 - Milk Handling Rubber Inlet Elbows
